epoch,timestamp,method,vm_id,pm_id
396,1378722600,WA-AHO,VM_013,16
396,1378722600,WA-AHO,VM_023,16
396,1378722600,WA-AHO,VM_025,10
396,1378722600,PABFD,VM_012,10
396,1378722600,PABFD,VM_011,11
396,1378722600,PABFD,VM_025,12
396,1378722600,PABFD,VM_003,13
396,1378722600,PABFD,VM_023,13
396,1378722600,PABFD,VM_001,11
396,1378722600,PABFD,VM_013,12
397,1378722900,Standard_HO,VM_001,15
397,1378722900,Standard_HO,VM_003,18
397,1378722900,Standard_HO,VM_011,18
397,1378722900,Standard_HO,VM_012,18
397,1378722900,Standard_HO,VM_013,15
397,1378722900,Standard_HO,VM_023,15
397,1378722900,Standard_HO,VM_025,18
397,1378722900,WA-AHO,VM_001,15
397,1378722900,WA-AHO,VM_003,15
397,1378722900,WA-AHO,VM_011,18
397,1378722900,WA-AHO,VM_012,18
397,1378722900,WA-AHO,VM_013,15
397,1378722900,WA-AHO,VM_023,18
397,1378722900,WA-AHO,VM_025,18
397,1378722900,PABFD,VM_012,10
397,1378722900,PABFD,VM_011,11
397,1378722900,PABFD,VM_025,12
397,1378722900,PABFD,VM_003,13
397,1378722900,PABFD,VM_023,13
397,1378722900,PABFD,VM_001,11
397,1378722900,PABFD,VM_013,12
398,1378723200,Standard_HO,VM_001,14
398,1378723200,Standard_HO,VM_003,18
398,1378723200,Standard_HO,VM_011,18
398,1378723200,Standard_HO,VM_012,18
398,1378723200,Standard_HO,VM_013,14
398,1378723200,Standard_HO,VM_023,14
398,1378723200,Standard_HO,VM_025,18
398,1378723200,WA-AHO,VM_001,10
398,1378723200,WA-AHO,VM_003,16
398,1378723200,WA-AHO,VM_011,16
398,1378723200,WA-AHO,VM_012,16
398,1378723200,WA-AHO,VM_013,16
398,1378723200,WA-AHO,VM_023,16
398,1378723200,WA-AHO,VM_025,10
398,1378723200,PABFD,VM_012,10
398,1378723200,PABFD,VM_011,11
398,1378723200,PABFD,VM_025,12
398,1378723200,PABFD,VM_003,13
398,1378723200,PABFD,VM_023,13
398,1378723200,PABFD,VM_001,11
398,1378723200,PABFD,VM_013,12
399,1378723500,Standard_HO,VM_001,13
399,1378723500,Standard_HO,VM_003,13
399,1378723500,Standard_HO,VM_011,16
399,1378723500,Standard_HO,VM_012,16
399,1378723500,Standard_HO,VM_013,13
399,1378723500,Standard_HO,VM_023,16
399,1378723500,Standard_HO,VM_025,16
399,1378723500,WA-AHO,VM_001,12
399,1378723500,WA-AHO,VM_003,18
399,1378723500,WA-AHO,VM_011,18
399,1378723500,WA-AHO,VM_012,18
399,1378723500,WA-AHO,VM_013,12
399,1378723500,WA-AHO,VM_023,12
399,1378723500,WA-AHO,VM_025,18
399,1378723500,PABFD,VM_012,10
399,1378723500,PABFD,VM_011,11
399,1378723500,PABFD,VM_025,12
399,1378723500,PABFD,VM_003,13
399,1378723500,PABFD,VM_023,13
399,1378723500,PABFD,VM_001,11
399,1378723500,PABFD,VM_013,12
400,1378723800,Standard_HO,VM_001,12
400,1378723800,Standard_HO,VM_003,12
400,1378723800,Standard_HO,VM_011,19
400,1378723800,Standard_HO,VM_012,19
400,1378723800,Standard_HO,VM_013,12
400,1378723800,Standard_HO,VM_023,19
400,1378723800,Standard_HO,VM_025,19
400,1378723800,WA-AHO,VM_001,14
400,1378723800,WA-AHO,VM_003,18
400,1378723800,WA-AHO,VM_011,18
400,1378723800,WA-AHO,VM_012,18
400,1378723800,WA-AHO,VM_013,18
400,1378723800,WA-AHO,VM_023,18
400,1378723800,WA-AHO,VM_025,14
400,1378723800,PABFD,VM_012,10
400,1378723800,PABFD,VM_011,11
400,1378723800,PABFD,VM_025,12
400,1378723800,PABFD,VM_003,13
400,1378723800,PABFD,VM_023,13
400,1378723800,PABFD,VM_001,11
400,1378723800,PABFD,VM_013,12
401,1378724100,Standard_HO,VM_001,15
401,1378724100,Standard_HO,VM_003,19
401,1378724100,Standard_HO,VM_011,19
401,1378724100,Standard_HO,VM_012,19
401,1378724100,Standard_HO,VM_013,15
401,1378724100,Standard_HO,VM_023,15
401,1378724100,Standard_HO,VM_025,19
401,1378724100,WA-AHO,VM_001,19
401,1378724100,WA-AHO,VM_003,19
401,1378724100,WA-AHO,VM_011,19
401,1378724100,WA-AHO,VM_012,19
401,1378724100,WA-AHO,VM_013,13
401,1378724100,WA-AHO,VM_023,19
401,1378724100,WA-AHO,VM_025,13
401,1378724100,PABFD,VM_012,10
401,1378724100,PABFD,VM_011,11
401,1378724100,PABFD,VM_025,12
401,1378724100,PABFD,VM_003,13
401,1378724100,PABFD,VM_023,13
401,1378724100,PABFD,VM_001,11
401,1378724100,PABFD,VM_013,12
402,1378724400,Standard_HO,VM_001,15
402,1378724400,Standard_HO,VM_003,16
402,1378724400,Standard_HO,VM_011,16
402,1378724400,Standard_HO,VM_012,16
402,1378724400,Standard_HO,VM_013,15
402,1378724400,Standard_HO,VM_023,15
402,1378724400,Standard_HO,VM_025,16
402,1378724400,WA-AHO,VM_001,13
402,1378724400,WA-AHO,VM_003,17
402,1378724400,WA-AHO,VM_011,17
402,1378724400,WA-AHO,VM_012,17
402,1378724400,WA-AHO,VM_013,17
402,1378724400,WA-AHO,VM_023,17
402,1378724400,WA-AHO,VM_025,13
402,1378724400,PABFD,VM_012,10
402,1378724400,PABFD,VM_011,11
402,1378724400,PABFD,VM_025,12
402,1378724400,PABFD,VM_003,13
402,1378724400,PABFD,VM_023,13
402,1378724400,PABFD,VM_001,11
402,1378724400,PABFD,VM_013,12
403,1378724700,Standard_HO,VM_001,14
403,1378724700,Standard_HO,VM_003,19
403,1378724700,Standard_HO,VM_011,19
403,1378724700,Standard_HO,VM_012,19
403,1378724700,Standard_HO,VM_013,19
403,1378724700,Standard_HO,VM_023,19
403,1378724700,Standard_HO,VM_025,14
403,1378724700,WA-AHO,VM_001,11
403,1378724700,WA-AHO,VM_003,19
403,1378724700,WA-AHO,VM_011,19
403,1378724700,WA-AHO,VM_012,19
403,1378724700,WA-AHO,VM_013,19
403,1378724700,WA-AHO,VM_023,19
403,1378724700,WA-AHO,VM_025,11
403,1378724700,PABFD,VM_012,10
403,1378724700,PABFD,VM_011,11
403,1378724700,PABFD,VM_025,12
403,1378724700,PABFD,VM_003,13
403,1378724700,PABFD,VM_023,13
403,1378724700,PABFD,VM_001,11
403,1378724700,PABFD,VM_013,12
404,1378725000,Standard_HO,VM_001,15
404,1378725000,Standard_HO,VM_003,19
404,1378725000,Standard_HO,VM_011,19
404,1378725000,Standard_HO,VM_012,19
404,1378725000,Standard_HO,VM_013,15
404,1378725000,Standard_HO,VM_023,15
404,1378725000,Standard_HO,VM_025,19
404,1378725000,WA-AHO,VM_001,11
404,1378725000,WA-AHO,VM_003,19
404,1378725000,WA-AHO,VM_011,19
404,1378725000,WA-AHO,VM_012,19
404,1378725000,WA-AHO,VM_013,19
404,1378725000,WA-AHO,VM_023,19
404,1378725000,WA-AHO,VM_025,11
404,1378725000,PABFD,VM_012,10
404,1378725000,PABFD,VM_011,11
404,1378725000,PABFD,VM_025,12
404,1378725000,PABFD,VM_003,13
404,1378725000,PABFD,VM_023,13
404,1378725000,PABFD,VM_001,11
404,1378725000,PABFD,VM_013,12
405,1378725300,Standard_HO,VM_001,11
405,1378725300,Standard_HO,VM_003,16
405,1378725300,Standard_HO,VM_011,16
405,1378725300,Standard_HO,VM_012,16
405,1378725300,Standard_HO,VM_013,11
405,1378725300,Standard_HO,VM_023,11
405,1378725300,Standard_HO,VM_025,16
405,1378725300,WA-AHO,VM_001,10
405,1378725300,WA-AHO,VM_003,16
405,1378725300,WA-AHO,VM_011,16
405,1378725300,WA-AHO,VM_012,16
405,1378725300,WA-AHO,VM_013,16
405,1378725300,WA-AHO,VM_023,16
405,1378725300,WA-AHO,VM_025,10
405,1378725300,PABFD,VM_012,10
405,1378725300,PABFD,VM_011,11
405,1378725300,PABFD,VM_025,12
405,1378725300,PABFD,VM_003,13
405,1378725300,PABFD,VM_023,13
405,1378725300,PABFD,VM_001,11
405,1378725300,PABFD,VM_013,12
406,1378725600,Standard_HO,VM_001,15
406,1378725600,Standard_HO,VM_003,16
406,1378725600,Standard_HO,VM_011,16
406,1378725600,Standard_HO,VM_012,16
406,1378725600,Standard_HO,VM_013,15
406,1378725600,Standard_HO,VM_023,15
406,1378725600,Standard_HO,VM_025,16
406,1378725600,WA-AHO,VM_001,14
406,1378725600,WA-AHO,VM_003,14
406,1378725600,WA-AHO,VM_011,19
406,1378725600,WA-AHO,VM_012,19
406,1378725600,WA-AHO,VM_013,14
406,1378725600,WA-AHO,VM_023,19
406,1378725600,WA-AHO,VM_025,19
406,1378725600,PABFD,VM_012,10
406,1378725600,PABFD,VM_011,11
406,1378725600,PABFD,VM_025,12
406,1378725600,PABFD,VM_003,13
406,1378725600,PABFD,VM_023,13
406,1378725600,PABFD,VM_001,11
406,1378725600,PABFD,VM_013,12
407,1378725900,Standard_HO,VM_001,11
407,1378725900,Standard_HO,VM_003,18
407,1378725900,Standard_HO,VM_011,18
407,1378725900,Standard_HO,VM_012,18
407,1378725900,Standard_HO,VM_013,11
407,1378725900,Standard_HO,VM_023,11
407,1378725900,Standard_HO,VM_025,18
407,1378725900,WA-AHO,VM_001,10
407,1378725900,WA-AHO,VM_003,16
407,1378725900,WA-AHO,VM_011,16
407,1378725900,WA-AHO,VM_012,16
407,1378725900,WA-AHO,VM_013,10
407,1378725900,WA-AHO,VM_023,10
407,1378725900,WA-AHO,VM_025,16
407,1378725900,PABFD,VM_012,10
407,1378725900,PABFD,VM_011,11
407,1378725900,PABFD,VM_025,12
407,1378725900,PABFD,VM_003,13
407,1378725900,PABFD,VM_023,13
407,1378725900,PABFD,VM_001,11
407,1378725900,PABFD,VM_013,12
408,1378726200,Standard_HO,VM_001,14
408,1378726200,Standard_HO,VM_003,16
408,1378726200,Standard_HO,VM_011,16
408,1378726200,Standard_HO,VM_012,16
408,1378726200,Standard_HO,VM_013,16
408,1378726200,Standard_HO,VM_023,16
408,1378726200,Standard_HO,VM_025,14
408,1378726200,WA-AHO,VM_001,14
408,1378726200,WA-AHO,VM_003,17
408,1378726200,WA-AHO,VM_011,14
408,1378726200,WA-AHO,VM_012,17
408,1378726200,WA-AHO,VM_013,17
408,1378726200,WA-AHO,VM_023,17
408,1378726200,WA-AHO,VM_025,17
408,1378726200,PABFD,VM_012,10
408,1378726200,PABFD,VM_011,11
408,1378726200,PABFD,VM_025,12
408,1378726200,PABFD,VM_003,13
408,1378726200,PABFD,VM_023,13
408,1378726200,PABFD,VM_001,11
408,1378726200,PABFD,VM_013,12
409,1378726500,Standard_HO,VM_001,12
409,1378726500,Standard_HO,VM_003,17
409,1378726500,Standard_HO,VM_011,17
409,1378726500,Standard_HO,VM_012,17
409,1378726500,Standard_HO,VM_013,12
409,1378726500,Standard_HO,VM_023,12
409,1378726500,Standard_HO,VM_025,17
409,1378726500,WA-AHO,VM_001,12
409,1378726500,WA-AHO,VM_003,19
409,1378726500,WA-AHO,VM_011,19
409,1378726500,WA-AHO,VM_012,19
409,1378726500,WA-AHO,VM_013,19
409,1378726500,WA-AHO,VM_023,19
409,1378726500,WA-AHO,VM_025,12
409,1378726500,PABFD,VM_012,10
409,1378726500,PABFD,VM_011,11
409,1378726500,PABFD,VM_025,12
409,1378726500,PABFD,VM_003,13
409,1378726500,PABFD,VM_023,13
409,1378726500,PABFD,VM_001,11
409,1378726500,PABFD,VM_013,12
410,1378726800,Standard_HO,VM_001,13
410,1378726800,Standard_HO,VM_003,18
410,1378726800,Standard_HO,VM_011,18
410,1378726800,Standard_HO,VM_012,18
410,1378726800,Standard_HO,VM_013,18
410,1378726800,Standard_HO,VM_023,18
410,1378726800,Standard_HO,VM_025,13
410,1378726800,WA-AHO,VM_001,13
410,1378726800,WA-AHO,VM_003,16
410,1378726800,WA-AHO,VM_011,16
410,1378726800,WA-AHO,VM_012,16
410,1378726800,WA-AHO,VM_013,16
410,1378726800,WA-AHO,VM_023,16
410,1378726800,WA-AHO,VM_025,13
410,1378726800,PABFD,VM_012,10
410,1378726800,PABFD,VM_011,11
410,1378726800,PABFD,VM_025,12
410,1378726800,PABFD,VM_003,13
410,1378726800,PABFD,VM_023,13
410,1378726800,PABFD,VM_001,11
410,1378726800,PABFD,VM_013,12
411,1378727100,Standard_HO,VM_001,13
411,1378727100,Standard_HO,VM_003,19
411,1378727100,Standard_HO,VM_011,13
411,1378727100,Standard_HO,VM_012,19
411,1378727100,Standard_HO,VM_013,19
411,1378727100,Standard_HO,VM_023,19
411,1378727100,Standard_HO,VM_025,19
411,1378727100,WA-AHO,VM_001,16
411,1378727100,WA-AHO,VM_003,16
411,1378727100,WA-AHO,VM_011,16
411,1378727100,WA-AHO,VM_012,16
411,1378727100,WA-AHO,VM_013,11
411,1378727100,WA-AHO,VM_023,16
411,1378727100,WA-AHO,VM_025,11
411,1378727100,PABFD,VM_012,10
411,1378727100,PABFD,VM_011,11
411,1378727100,PABFD,VM_025,12
411,1378727100,PABFD,VM_003,13
411,1378727100,PABFD,VM_023,13
411,1378727100,PABFD,VM_001,11
411,1378727100,PABFD,VM_013,12
412,1378727400,Standard_HO,VM_001,10
412,1378727400,Standard_HO,VM_003,19
412,1378727400,Standard_HO,VM_011,19
412,1378727400,Standard_HO,VM_012,19
412,1378727400,Standard_HO,VM_013,10
412,1378727400,Standard_HO,VM_023,10
412,1378727400,Standard_HO,VM_025,19
412,1378727400,WA-AHO,VM_001,14
412,1378727400,WA-AHO,VM_003,14
412,1378727400,WA-AHO,VM_011,16
412,1378727400,WA-AHO,VM_012,16
412,1378727400,WA-AHO,VM_013,14
412,1378727400,WA-AHO,VM_023,16
412,1378727400,WA-AHO,VM_025,16
412,1378727400,PABFD,VM_012,10
412,1378727400,PABFD,VM_011,11
412,1378727400,PABFD,VM_025,12
412,1378727400,PABFD,VM_003,13
412,1378727400,PABFD,VM_023,13
412,1378727400,PABFD,VM_001,11
412,1378727400,PABFD,VM_013,12
413,1378727700,Standard_HO,VM_001,14
413,1378727700,Standard_HO,VM_003,18
413,1378727700,Standard_HO,VM_011,18
413,1378727700,Standard_HO,VM_012,18
413,1378727700,Standard_HO,VM_013,14
413,1378727700,Standard_HO,VM_023,14
413,1378727700,Standard_HO,VM_025,18
413,1378727700,WA-AHO,VM_001,14
413,1378727700,WA-AHO,VM_003,16
413,1378727700,WA-AHO,VM_011,16
413,1378727700,WA-AHO,VM_012,16
413,1378727700,WA-AHO,VM_013,16
413,1378727700,WA-AHO,VM_023,16
413,1378727700,WA-AHO,VM_025,14
413,1378727700,PABFD,VM_012,10
413,1378727700,PABFD,VM_011,11
413,1378727700,PABFD,VM_025,12
413,1378727700,PABFD,VM_003,13
413,1378727700,PABFD,VM_023,13
413,1378727700,PABFD,VM_001,11
413,1378727700,PABFD,VM_013,12
414,1378728000,Standard_HO,VM_001,15
414,1378728000,Standard_HO,VM_003,16
414,1378728000,Standard_HO,VM_011,16
414,1378728000,Standard_HO,VM_012,16
414,1378728000,Standard_HO,VM_013,15
414,1378728000,Standard_HO,VM_023,15
414,1378728000,Standard_HO,VM_025,16
414,1378728000,WA-AHO,VM_001,13
414,1378728000,WA-AHO,VM_003,13
414,1378728000,WA-AHO,VM_011,19
414,1378728000,WA-AHO,VM_012,19
414,1378728000,WA-AHO,VM_013,13
414,1378728000,WA-AHO,VM_023,19
414,1378728000,WA-AHO,VM_025,19
414,1378728000,PABFD,VM_012,10
414,1378728000,PABFD,VM_011,11
414,1378728000,PABFD,VM_025,12
414,1378728000,PABFD,VM_003,13
414,1378728000,PABFD,VM_023,13
414,1378728000,PABFD,VM_001,11
414,1378728000,PABFD,VM_013,12
415,1378728300,Standard_HO,VM_001,10
415,1378728300,Standard_HO,VM_003,19
415,1378728300,Standard_HO,VM_011,19
415,1378728300,Standard_HO,VM_012,19
415,1378728300,Standard_HO,VM_013,10
415,1378728300,Standard_HO,VM_023,10
415,1378728300,Standard_HO,VM_025,19
415,1378728300,WA-AHO,VM_001,11
415,1378728300,WA-AHO,VM_003,17
415,1378728300,WA-AHO,VM_011,17
415,1378728300,WA-AHO,VM_012,17
415,1378728300,WA-AHO,VM_013,11
415,1378728300,WA-AHO,VM_023,11
415,1378728300,WA-AHO,VM_025,17
415,1378728300,PABFD,VM_012,10
415,1378728300,PABFD,VM_011,11
415,1378728300,PABFD,VM_025,12
415,1378728300,PABFD,VM_003,13
415,1378728300,PABFD,VM_023,13
415,1378728300,PABFD,VM_001,11
415,1378728300,PABFD,VM_013,12
416,1378728600,Standard_HO,VM_001,10
416,1378728600,Standard_HO,VM_003,19
416,1378728600,Standard_HO,VM_011,19
416,1378728600,Standard_HO,VM_012,19
416,1378728600,Standard_HO,VM_013,19
416,1378728600,Standard_HO,VM_023,19
416,1378728600,Standard_HO,VM_025,10
416,1378728600,WA-AHO,VM_001,12
416,1378728600,WA-AHO,VM_003,19
416,1378728600,WA-AHO,VM_011,12
416,1378728600,WA-AHO,VM_012,19
416,1378728600,WA-AHO,VM_013,19
416,1378728600,WA-AHO,VM_023,19
416,1378728600,WA-AHO,VM_025,19
416,1378728600,PABFD,VM_012,10
416,1378728600,PABFD,VM_011,11
416,1378728600,PABFD,VM_025,12
416,1378728600,PABFD,VM_003,13
416,1378728600,PABFD,VM_023,13
416,1378728600,PABFD,VM_001,11
416,1378728600,PABFD,VM_013,12
417,1378728900,Standard_HO,VM_001,15
417,1378728900,Standard_HO,VM_003,19
417,1378728900,Standard_HO,VM_011,19
417,1378728900,Standard_HO,VM_012,19
417,1378728900,Standard_HO,VM_013,15
417,1378728900,Standard_HO,VM_023,15
417,1378728900,Standard_HO,VM_025,19
417,1378728900,WA-AHO,VM_001,11
417,1378728900,WA-AHO,VM_003,11
417,1378728900,WA-AHO,VM_011,18
417,1378728900,WA-AHO,VM_012,18
417,1378728900,WA-AHO,VM_013,11
417,1378728900,WA-AHO,VM_023,18
417,1378728900,WA-AHO,VM_025,18
417,1378728900,PABFD,VM_012,10
417,1378728900,PABFD,VM_011,11
417,1378728900,PABFD,VM_025,12
417,1378728900,PABFD,VM_003,13
417,1378728900,PABFD,VM_023,13
417,1378728900,PABFD,VM_001,11
417,1378728900,PABFD,VM_013,12
418,1378729200,Standard_HO,VM_001,15
418,1378729200,Standard_HO,VM_003,19
418,1378729200,Standard_HO,VM_011,19
418,1378729200,Standard_HO,VM_012,19
418,1378729200,Standard_HO,VM_013,15
418,1378729200,Standard_HO,VM_023,15
418,1378729200,Standard_HO,VM_025,19
418,1378729200,WA-AHO,VM_001,10
418,1378729200,WA-AHO,VM_003,17
418,1378729200,WA-AHO,VM_011,17
418,1378729200,WA-AHO,VM_012,17
418,1378729200,WA-AHO,VM_013,17
418,1378729200,WA-AHO,VM_023,17
418,1378729200,WA-AHO,VM_025,10
418,1378729200,PABFD,VM_012,10
418,1378729200,PABFD,VM_011,11
418,1378729200,PABFD,VM_025,12
418,1378729200,PABFD,VM_003,13
418,1378729200,PABFD,VM_023,13
418,1378729200,PABFD,VM_001,11
418,1378729200,PABFD,VM_013,12
419,1378729500,Standard_HO,VM_001,12
419,1378729500,Standard_HO,VM_003,19
419,1378729500,Standard_HO,VM_011,19
419,1378729500,Standard_HO,VM_012,19
419,1378729500,Standard_HO,VM_013,19
419,1378729500,Standard_HO,VM_023,19
419,1378729500,Standard_HO,VM_025,12
419,1378729500,WA-AHO,VM_001,12
419,1378729500,WA-AHO,VM_003,19
419,1378729500,WA-AHO,VM_011,19
419,1378729500,WA-AHO,VM_012,19
419,1378729500,WA-AHO,VM_013,19
419,1378729500,WA-AHO,VM_023,19
419,1378729500,WA-AHO,VM_025,12
419,1378729500,PABFD,VM_012,10
419,1378729500,PABFD,VM_011,11
419,1378729500,PABFD,VM_025,12
419,1378729500,PABFD,VM_003,13
419,1378729500,PABFD,VM_023,13
419,1378729500,PABFD,VM_001,11
419,1378729500,PABFD,VM_013,12
420,1378729800,Standard_HO,VM_001,10
420,1378729800,Standard_HO,VM_003,18
420,1378729800,Standard_HO,VM_011,18
420,1378729800,Standard_HO,VM_012,18
420,1378729800,Standard_HO,VM_013,10
420,1378729800,Standard_HO,VM_023,10
420,1378729800,Standard_HO,VM_025,18
420,1378729800,WA-AHO,VM_001,15
420,1378729800,WA-AHO,VM_003,18
420,1378729800,WA-AHO,VM_011,18
420,1378729800,WA-AHO,VM_012,18
420,1378729800,WA-AHO,VM_013,18
420,1378729800,WA-AHO,VM_023,18
420,1378729800,WA-AHO,VM_025,15
420,1378729800,PABFD,VM_012,10
420,1378729800,PABFD,VM_011,11
420,1378729800,PABFD,VM_025,12
420,1378729800,PABFD,VM_003,13
420,1378729800,PABFD,VM_023,13
420,1378729800,PABFD,VM_001,11
420,1378729800,PABFD,VM_013,12
421,1378730100,Standard_HO,VM_001,14
421,1378730100,Standard_HO,VM_003,18
421,1378730100,Standard_HO,VM_011,18
421,1378730100,Standard_HO,VM_012,18
421,1378730100,Standard_HO,VM_013,18
421,1378730100,Standard_HO,VM_023,18
421,1378730100,Standard_HO,VM_025,14
421,1378730100,WA-AHO,VM_001,13
421,1378730100,WA-AHO,VM_003,16
421,1378730100,WA-AHO,VM_011,16
421,1378730100,WA-AHO,VM_012,16
421,1378730100,WA-AHO,VM_013,16
421,1378730100,WA-AHO,VM_023,16
421,1378730100,WA-AHO,VM_025,13
421,1378730100,PABFD,VM_012,10
421,1378730100,PABFD,VM_011,11
421,1378730100,PABFD,VM_025,12
421,1378730100,PABFD,VM_003,13
421,1378730100,PABFD,VM_023,13
421,1378730100,PABFD,VM_001,11
421,1378730100,PABFD,VM_013,12
422,1378730400,Standard_HO,VM_001,13
422,1378730400,Standard_HO,VM_003,16
422,1378730400,Standard_HO,VM_011,16
422,1378730400,Standard_HO,VM_012,16
422,1378730400,Standard_HO,VM_013,16
422,1378730400,Standard_HO,VM_023,16
422,1378730400,Standard_HO,VM_025,13
422,1378730400,WA-AHO,VM_001,13
422,1378730400,WA-AHO,VM_003,17
422,1378730400,WA-AHO,VM_011,17
422,1378730400,WA-AHO,VM_012,17
422,1378730400,WA-AHO,VM_013,17
422,1378730400,WA-AHO,VM_023,17
422,1378730400,WA-AHO,VM_025,13
422,1378730400,PABFD,VM_012,10
422,1378730400,PABFD,VM_011,11
422,1378730400,PABFD,VM_025,12
422,1378730400,PABFD,VM_003,13
422,1378730400,PABFD,VM_023,13
422,1378730400,PABFD,VM_001,11
422,1378730400,PABFD,VM_013,12
423,1378730700,Standard_HO,VM_001,10
423,1378730700,Standard_HO,VM_003,10
423,1378730700,Standard_HO,VM_011,18
423,1378730700,Standard_HO,VM_012,18
423,1378730700,Standard_HO,VM_013,10
423,1378730700,Standard_HO,VM_023,18
423,1378730700,Standard_HO,VM_025,18
423,1378730700,WA-AHO,VM_001,15
423,1378730700,WA-AHO,VM_003,15
423,1378730700,WA-AHO,VM_011,18
423,1378730700,WA-AHO,VM_012,18
423,1378730700,WA-AHO,VM_013,15
423,1378730700,WA-AHO,VM_023,18
423,1378730700,WA-AHO,VM_025,18
423,1378730700,PABFD,VM_012,10
423,1378730700,PABFD,VM_011,11
423,1378730700,PABFD,VM_025,12
423,1378730700,PABFD,VM_003,13
423,1378730700,PABFD,VM_023,13
423,1378730700,PABFD,VM_001,11
423,1378730700,PABFD,VM_013,12
424,1378731000,Standard_HO,VM_001,11
424,1378731000,Standard_HO,VM_003,17
424,1378731000,Standard_HO,VM_011,17
424,1378731000,Standard_HO,VM_012,17
424,1378731000,Standard_HO,VM_013,17
424,1378731000,Standard_HO,VM_023,17
424,1378731000,Standard_HO,VM_025,11
424,1378731000,WA-AHO,VM_001,15
424,1378731000,WA-AHO,VM_003,16
424,1378731000,WA-AHO,VM_011,15
424,1378731000,WA-AHO,VM_012,16
424,1378731000,WA-AHO,VM_013,16
424,1378731000,WA-AHO,VM_023,16
424,1378731000,WA-AHO,VM_025,16
424,1378731000,PABFD,VM_012,10
424,1378731000,PABFD,VM_011,11
424,1378731000,PABFD,VM_025,12
424,1378731000,PABFD,VM_003,13
424,1378731000,PABFD,VM_023,13
424,1378731000,PABFD,VM_001,11
424,1378731000,PABFD,VM_013,12
425,1378731300,Standard_HO,VM_001,14
425,1378731300,Standard_HO,VM_003,18
425,1378731300,Standard_HO,VM_011,18
425,1378731300,Standard_HO,VM_012,18
425,1378731300,Standard_HO,VM_013,18
425,1378731300,Standard_HO,VM_023,18
425,1378731300,Standard_HO,VM_025,14
425,1378731300,WA-AHO,VM_001,14
425,1378731300,WA-AHO,VM_003,18
425,1378731300,WA-AHO,VM_011,18
425,1378731300,WA-AHO,VM_012,18
425,1378731300,WA-AHO,VM_013,14
425,1378731300,WA-AHO,VM_023,14
425,1378731300,WA-AHO,VM_025,18
425,1378731300,PABFD,VM_012,10
425,1378731300,PABFD,VM_011,11
425,1378731300,PABFD,VM_025,12
425,1378731300,PABFD,VM_003,13
425,1378731300,PABFD,VM_023,13
425,1378731300,PABFD,VM_001,11
425,1378731300,PABFD,VM_013,12
426,1378731600,Standard_HO,VM_001,12
426,1378731600,Standard_HO,VM_003,18
426,1378731600,Standard_HO,VM_011,18
426,1378731600,Standard_HO,VM_012,18
426,1378731600,Standard_HO,VM_013,18
426,1378731600,Standard_HO,VM_023,18
426,1378731600,Standard_HO,VM_025,12
426,1378731600,WA-AHO,VM_001,15
426,1378731600,WA-AHO,VM_003,19
426,1378731600,WA-AHO,VM_011,19
426,1378731600,WA-AHO,VM_012,19
426,1378731600,WA-AHO,VM_013,15
426,1378731600,WA-AHO,VM_023,15
426,1378731600,WA-AHO,VM_025,19
426,1378731600,PABFD,VM_012,10
426,1378731600,PABFD,VM_011,11
426,1378731600,PABFD,VM_025,12
426,1378731600,PABFD,VM_003,13
426,1378731600,PABFD,VM_023,13
426,1378731600,PABFD,VM_001,11
426,1378731600,PABFD,VM_013,12
427,1378731900,Standard_HO,VM_001,13
427,1378731900,Standard_HO,VM_003,18
427,1378731900,Standard_HO,VM_011,18
427,1378731900,Standard_HO,VM_012,18
427,1378731900,Standard_HO,VM_013,18
427,1378731900,Standard_HO,VM_023,18
427,1378731900,Standard_HO,VM_025,13
427,1378731900,WA-AHO,VM_001,15
427,1378731900,WA-AHO,VM_003,19
427,1378731900,WA-AHO,VM_011,19
427,1378731900,WA-AHO,VM_012,19
427,1378731900,WA-AHO,VM_013,19
427,1378731900,WA-AHO,VM_023,19
427,1378731900,WA-AHO,VM_025,15
427,1378731900,PABFD,VM_012,10
427,1378731900,PABFD,VM_011,11
427,1378731900,PABFD,VM_025,12
427,1378731900,PABFD,VM_003,13
427,1378731900,PABFD,VM_023,13
427,1378731900,PABFD,VM_001,11
427,1378731900,PABFD,VM_013,12
428,1378732200,Standard_HO,VM_001,11
428,1378732200,Standard_HO,VM_003,19
428,1378732200,Standard_HO,VM_011,19
428,1378732200,Standard_HO,VM_012,19
428,1378732200,Standard_HO,VM_013,11
428,1378732200,Standard_HO,VM_023,11
428,1378732200,Standard_HO,VM_025,19
428,1378732200,WA-AHO,VM_001,11
428,1378732200,WA-AHO,VM_003,18
428,1378732200,WA-AHO,VM_011,18
428,1378732200,WA-AHO,VM_012,18
428,1378732200,WA-AHO,VM_013,18
428,1378732200,WA-AHO,VM_023,18
428,1378732200,WA-AHO,VM_025,11
428,1378732200,PABFD,VM_012,10
428,1378732200,PABFD,VM_011,11
428,1378732200,PABFD,VM_025,12
428,1378732200,PABFD,VM_003,13
428,1378732200,PABFD,VM_023,13
428,1378732200,PABFD,VM_001,11
428,1378732200,PABFD,VM_013,12
429,1378732500,Standard_HO,VM_001,15
429,1378732500,Standard_HO,VM_003,19
429,1378732500,Standard_HO,VM_011,19
429,1378732500,Standard_HO,VM_012,19
429,1378732500,Standard_HO,VM_013,15
